ms7372,====================== NEW FLIGHT LOG INITIATED ==============================
ms7372,phase, T-clk, alt, alt-max, speed, speed-max, temp, temp max, bLaunch, bApogee, temp-raw, pressure, alt-raw, ADXL, adxl.x, adxl.y, adxl.z, adxl.avgZ, adxl.linZ, adxl.maxZ, adxl.minZ, adxl.vel, adxl.burnoutArm,adxl.burnout, adxl.apogee, LSM6D-A, lsm.x, lsm.y, lsm.z, lsm.avgZ, lsm.linZ, lsm.maxZ, lsm.minZ, lsm.vel, lsm.burnoutArm,lsm.burnout, lsm.apogee, LSM-Gyro,lsm.gX, lsm.gY, lsm.gZ, lsm.yaw, lsm.pitch, lsm.roll, lsm.tilt, lsm.tiltMax, EVENTS, voltage, launch, burnout, apogee, fore, aft, sustainer, pyro-sep, pyro-sus, pyro-main, pyro-drogue, contMain, contDrogue, contSep, contSust, StagArmed, CPU temp, CPU tempMax, ERRORS, SampleLoop, LoggingLoop, ADXL, LSM, MS56, GPS, Flash, voltage, CPUtemp, I2C,crash
ms11699,STARTUP,0.000,0,0,-1,0,96,96,0,0,36.08403015,943.71710208,595.6425,ADXL:,-756,-54,-256,39,-243,446,-243,0,0,0,0,LSM-A:,980,-29,38,-17,-19,0,-26,0,0,0,0,LSM-G,-0.0007,-0.0002,-0.0004,-2,-1,-0,2.2,0.0,EVENTS:,100,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,117,117,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
ms11965,Main Continuity Closed
ms11965,Drogue Continuity Closed
05/20/2023-14:49:19.548,XLANDED,2113.285,14,8172,0,723,134,134,0,0,56.78252792,942.18072510,609.2000,ADXL:,-17,-497,335,-1006,-991,92776,-30226,-1985660,1,1,1,LSM-A:,-81,587,813,-1067,-1065,21869,-13696,-2105390,1,1,1,LSM-G,0.0005,-0.0000,0.0006,-36,36,-33,36.4,89.9,EVENTS:,58,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,169,170,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-14:49:20.993,XLANDED,2114.730,15,8172,-0,723,134,134,0,0,56.79701232,942.13592529,609.5937,ADXL:,32,-645,187,-1008,-1041,92776,-30226,-1987127,1,1,1,LSM-A:,-82,581,816,-1066,-1066,21869,-13696,-2106968,1,1,1,LSM-G,0.0006,-0.0000,0.0004,-36,36,-33,36.5,89.9,EVENTS:,59,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:49:22.453,XLANDED,2116.190,16,8172,0,723,134,134,0,0,56.80093768,942.11303711,609.7971,ADXL:,-17,-547,236,-1003,-991,92776,-30226,-1988600,1,1,1,LSM-A:,-83,586,820,-1067,-1067,21869,-13696,-2108565,1,1,1,LSM-G,0.0006,-0.0001,0.0006,-36,36,-33,36.9,89.9,EVENTS:,53,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,169,170,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-14:49:23.922,XLANDED,2117.659,15,8172,-1,723,134,134,0,0,56.80662536,942.13360596,609.6148,ADXL:,32,-497,187,-1011,-1041,92776,-30226,-1990096,1,1,1,LSM-A:,-84,581,817,-1067,-1068,21869,-13696,-2110170,1,1,1,LSM-G,0.0008,-0.0000,0.0008,-37,35,-33,37.3,89.9,EVENTS:,61,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,169,170,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-14:49:25.376,XLANDED,2119.114,17,8172,-0,723,134,134,0,0,56.80973816,942.06616211,610.2120,ADXL:,-66,-547,138,-1008,-942,92776,-30226,-1991574,1,1,1,LSM-A:,-85,587,819,-1066,-1069,21869,-13696,-2111760,1,1,1,LSM-G,0.0010,-0.0000,0.0008,-37,35,-32,37.8,89.9,EVENTS:,67,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:49:26.827,XLANDED,2120.564,16,8172,-0,723,134,134,0,0,56.82090760,942.11639404,609.7681,ADXL:,32,-547,285,-1002,-1041,92776,-30226,-1993038,1,1,1,LSM-A:,-79,582,813,-1067,-1063,21869,-13696,-2113344,1,1,1,LSM-G,0.0008,-0.0000,0.0004,-38,35,-32,38.2,89.9,EVENTS:,61,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,169,170,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-14:49:28.322,XLANDED,2122.060,16,8172,-0,723,134,134,0,0,56.83018496,942.10131836,609.9002,ADXL:,-17,-547,138,-1006,-991,92776,-30226,-1994552,1,1,1,LSM-A:,-79,586,819,-1067,-1063,21869,-13696,-2114978,1,1,1,LSM-G,0.0008,-0.0003,0.0009,-38,35,-32,38.6,89.9,EVENTS:,53,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,169,170,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-14:49:29.783,XLANDED,2123.520,16,8172,0,723,134,134,0,0,56.83377072,942.10986328,609.8262,ADXL:,32,-497,236,-1005,-1041,92776,-30226,-1996031,1,1,1,LSM-A:,-81,583,815,-1067,-1065,21869,-13696,-2116575,1,1,1,LSM-G,0.0006,-0.0000,0.0008,-39,35,-32,39.0,89.9,EVENTS:,61,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:49:31.233,XLANDED,2124.970,17,8172,1,723,134,134,0,0,56.84602352,942.06787109,610.1961,ADXL:,-17,-497,187,-1005,-991,92776,-30226,-1997500,1,1,1,LSM-A:,-84,581,811,-1067,-1068,21869,-13696,-2118160,1,1,1,LSM-G,0.0008,-0.0001,0.0006,-39,34,-32,39.4,89.9,EVENTS:,61,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:49:32.799,XLANDED,2126.537,17,8172,0,723,134,134,0,0,56.84413144,942.07720947,610.1142,ADXL:,278,-547,384,-1010,-1287,92776,-30226,-1999092,1,1,1,LSM-A:,-81,587,814,-1066,-1065,21869,-13696,-2119873,1,1,1,LSM-G,0.0006,-0.0001,0.0008,-39,34,-31,39.8,89.9,EVENTS:,61,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,169,170,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-14:49:34.263,XLANDED,2128.000,17,8172,0,723,134,134,0,0,56.85881808,942.08294677,610.0640,ADXL:,-66,-497,187,-1004,-942,92776,-30226,-2000573,1,1,1,LSM-A:,-88,578,815,-1066,-1072,21869,-13696,-2121471,1,1,1,LSM-G,0.0006,-0.0001,0.0008,-40,34,-31,40.2,89.9,EVENTS:,61,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,169,170,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-14:49:35.723,XLANDED,2129.460,16,8172,0,723,134,134,0,0,56.86579136,942.10595703,609.8605,ADXL:,-66,-596,285,-1003,-942,92776,-30226,-2002051,1,1,1,LSM-A:,-82,587,813,-1067,-1066,21869,-13696,-2123068,1,1,1,LSM-G,0.0008,-0.0001,0.0002,-40,34,-31,40.7,89.9,EVENTS:,61,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,169,170,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-14:49:37.191,XLANDED,2130.928,19,8172,-0,723,134,134,0,0,56.86058048,942.00268554,610.7721,ADXL:,-115,-596,335,-1011,-893,92776,-30226,-2003546,1,1,1,LSM-A:,-81,587,808,-1066,-1065,21869,-13696,-2124672,1,1,1,LSM-G,0.0008,-0.0000,0.0006,-41,34,-31,41.1,89.9,EVENTS:,61,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,169,170,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-14:49:38.671,XLANDED,2132.408,12,8172,1,723,134,134,0,0,56.87513736,942.24743652,608.6107,ADXL:,32,-596,384,-1009,-1041,92776,-30226,-2005050,1,1,1,LSM-A:,-83,586,816,-1066,-1067,21869,-13696,-2126289,1,1,1,LSM-G,0.0005,-0.0001,0.0004,-41,34,-30,41.5,89.9,EVENTS:,61,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,169,170,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-14:49:40.147,XLANDED,2133.885,14,8172,0,723,134,134,0,0,56.87513736,942.19396972,609.0811,ADXL:,32,-497,285,-1008,-1041,92776,-30226,-2006549,1,1,1,LSM-A:,-76,591,812,-1067,-1060,21869,-13696,-2127901,1,1,1,LSM-G,0.0008,-0.0000,0.0004,-41,33,-30,41.9,89.9,EVENTS:,59,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,169,170,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-14:49:41.609,XLANDED,2135.346,16,8172,0,723,134,134,0,0,56.89118192,942.12017822,609.7337,ADXL:,-17,-497,187,-1005,-991,92776,-30226,-2008027,1,1,1,LSM-A:,-88,586,817,-1067,-1072,21869,-13696,-2129500,1,1,1,LSM-G,0.0003,-0.0003,0.0002,-42,33,-30,42.3,89.9,EVENTS:,59,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:49:43.070,XLANDED,2136.808,16,8172,0,723,134,134,0,0,56.89036560,942.11627197,609.7681,ADXL:,180,-547,138,-1004,-1189,92776,-30226,-2009505,1,1,1,LSM-A:,-85,586,820,-1066,-1069,21869,-13696,-2131097,1,1,1,LSM-G,0.0008,-0.0001,0.0007,-42,33,-30,42.7,89.9,EVENTS:,51,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:49:44.565,XLANDED,2138.302,15,8172,-0,723,134,134,0,0,56.90668104,942.14764404,609.4906,ADXL:,32,-596,285,-1004,-1041,92776,-30226,-2011016,1,1,1,LSM-A:,-79,580,814,-1066,-1063,21869,-13696,-2132730,1,1,1,LSM-G,0.0006,-0.0000,0.0006,-43,33,-30,43.1,89.9,EVENTS:,58,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:49:46.026,XLANDED,2139.763,15,8172,-1,723,134,134,0,0,56.90295792,942.14672852,609.4985,ADXL:,-17,-547,335,-1006,-991,92776,-30226,-2012496,1,1,1,LSM-A:,-80,589,814,-1067,-1064,21869,-13696,-2134329,1,1,1,LSM-G,0.0006,0.0001,0.0004,-43,33,-29,43.5,89.9,EVENTS:,62,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:49:47.488,XLANDED,2141.226,17,8172,1,723,134,134,0,0,56.91277312,942.08984375,610.0006,ADXL:,-17,-596,138,-1002,-991,92776,-30226,-2013971,1,1,1,LSM-A:,-84,586,819,-1067,-1068,21869,-13696,-2135926,1,1,1,LSM-G,0.0006,-0.0000,0.0004,-44,33,-29,44.0,89.9,EVENTS:,61,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:49:49.257,XLANDED,2142.995,16,8172,-0,723,134,134,0,0,56.91527936,942.12805176,609.6650,ADXL:,-66,-547,236,-1004,-942,92776,-30226,-2015762,1,1,1,LSM-A:,-87,584,813,-1066,-1071,21869,-13696,-2137861,1,1,1,LSM-G,0.0008,-0.0003,0.0006,-44,32,-29,44.5,89.9,EVENTS:,58,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:49:50.545,XLANDED,2144.282,14,8172,0,723,134,134,0,0,56.92847824,942.19024658,609.1154,ADXL:,81,-497,285,-1004,-1090,92776,-30226,-2017065,1,1,1,LSM-A:,-83,587,813,-1066,-1067,21869,-13696,-2139268,1,1,1,LSM-G,0.0006,-0.0000,0.0004,-44,32,-29,44.8,89.9,EVENTS:,61,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:49:51.831,XLANDED,2145.569,14,8172,-0,723,134,134,0,0,56.92787168,942.17944336,609.2105,ADXL:,-17,-547,138,-1009,-991,92776,-30226,-2018370,1,1,1,LSM-A:,-78,589,813,-1066,-1062,21869,-13696,-2140672,1,1,1,LSM-G,0.0008,-0.0001,0.0006,-45,32,-28,45.2,89.9,EVENTS:,59,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:49:53.435,XLANDED,2147.173,16,8172,-1,723,134,134,0,0,56.93708040,942.13232422,609.6254,ADXL:,32,-497,236,-1005,-1041,92776,-30226,-2019995,1,1,1,LSM-A:,-81,583,819,-1067,-1065,21869,-13696,-2142428,1,1,1,LSM-G,0.0010,-0.0000,0.0006,-45,32,-28,45.6,89.9,EVENTS:,59,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,169,170,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-14:49:54.723,XLANDED,2148.460,15,8172,1,723,134,134,0,0,56.94364168,942.16748047,609.3162,ADXL:,-66,-547,335,-1006,-942,92776,-30226,-2021301,1,1,1,LSM-A:,-80,578,821,-1066,-1064,21869,-13696,-2143835,1,1,1,LSM-G,0.0006,-0.0001,0.0008,-46,32,-28,46.0,89.9,EVENTS:,58,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,169,170,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-14:49:56.011,XLANDED,2149.749,15,8172,-0,723,134,134,0,0,56.95000840,942.14202881,609.5408,ADXL:,-17,-547,285,-1004,-991,92776,-30226,-2022604,1,1,1,LSM-A:,-80,587,817,-1066,-1064,21869,-13696,-2145241,1,1,1,LSM-G,0.0008,-0.0000,0.0006,-46,32,-28,46.3,89.9,EVENTS:,52,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:49:57.292,XLANDED,2151.030,15,8172,1,723,134,134,0,0,56.95569232,942.16015625,609.3796,ADXL:,-66,-497,187,-1006,-942,92776,-30226,-2023901,1,1,1,LSM-A:,-87,584,814,-1066,-1071,21869,-13696,-2146642,1,1,1,LSM-G,0.0008,-0.0000,0.0006,-46,32,-28,46.7,89.9,EVENTS:,59,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:49:58.585,XLANDED,2152.322,17,8172,-1,723,134,134,0,0,56.96178816,942.09851074,609.9266,ADXL:,-115,-497,285,-1004,-893,92776,-30226,-2025208,1,1,1,LSM-A:,-79,587,814,-1066,-1063,21869,-13696,-2148055,1,1,1,LSM-G,0.0004,-0.0001,0.0004,-47,31,-27,47.1,89.9,EVENTS:,61,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:49:59.885,XLANDED,2153.623,15,8172,-1,723,134,134,0,0,56.96178816,942.15759277,609.4035,ADXL:,-17,-547,236,-1004,-991,92776,-30226,-2026521,1,1,1,LSM-A:,-82,586,814,-1066,-1066,21869,-13696,-2149476,1,1,1,LSM-G,0.0008,-0.0003,0.0004,-47,31,-27,47.4,89.9,EVENTS:,61,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,169,170,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-14:50:01.168,XLANDED,2154.906,16,8172,0,723,134,134,0,0,56.97512056,942.11987305,609.7363,ADXL:,-66,-497,335,-1002,-942,92776,-30226,-2027819,1,1,1,LSM-A:,-82,587,821,-1067,-1066,21869,-13696,-2150877,1,1,1,LSM-G,0.0008,0.0001,0.0006,-47,31,-27,47.8,89.9,EVENTS:,59,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:03.403,XLANDED,2157.141,16,8172,0,723,134,134,0,0,56.98107912,942.10748291,609.8447,ADXL:,130,-497,39,-1006,-1139,92776,-30226,-2030084,1,1,1,LSM-A:,-79,585,818,-1067,-1063,21869,-13696,-2153323,1,1,1,LSM-G,0.0006,0.0001,0.0004,-48,31,-27,48.4,89.9,EVENTS:,59,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,169,170,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-14:50:04.696,XLANDED,2158.434,14,8172,1,723,134,134,0,0,56.98371888,942.18524170,609.1604,ADXL:,-17,-547,236,-1011,-991,92776,-30226,-2031400,1,1,1,LSM-A:,-87,585,816,-1066,-1071,21869,-13696,-2154735,1,1,1,LSM-G,0.0006,-0.0001,0.0008,-48,31,-26,48.8,89.9,EVENTS:,66,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:05.982,XLANDED,2159.719,15,8172,0,723,134,134,0,0,56.98913576,942.15960693,609.3850,ADXL:,-17,-497,187,-1004,-991,92776,-30226,-2032700,1,1,1,LSM-A:,-88,584,815,-1066,-1072,21869,-13696,-2156139,1,1,1,LSM-G,0.0008,-0.0000,0.0006,-49,31,-26,49.1,89.9,EVENTS:,59,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:07.288,XLANDED,2161.025,16,8172,-0,723,134,134,0,0,56.99908832,942.12286377,609.7099,ADXL:,-115,-497,138,-1005,-893,92776,-30226,-2034021,1,1,1,LSM-A:,-82,588,816,-1066,-1066,21869,-13696,-2157568,1,1,1,LSM-G,0.0010,-0.0001,0.0006,-49,31,-26,49.5,89.9,EVENTS:,61,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:08.582,XLANDED,2162.320,15,8172,-0,723,134,134,0,0,57.00646591,942.15698242,609.4087,ADXL:,-66,-547,335,-1001,-942,92776,-30226,-2035325,1,1,1,LSM-A:,-83,586,816,-1066,-1067,21869,-13696,-2158981,1,1,1,LSM-G,0.0008,-0.0001,0.0008,-49,30,-26,49.8,89.9,EVENTS:,63,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:09.898,XLANDED,2163.635,19,8172,0,723,134,134,0,0,57.00585937,942.02252197,610.5951,ADXL:,81,-547,187,-1006,-1090,92776,-30226,-2036660,1,1,1,LSM-A:,-85,583,812,-1067,-1069,21869,-13696,-2160421,1,1,1,LSM-G,0.0005,-0.0001,0.0006,-50,30,-26,50.2,89.9,EVENTS:,59,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,170,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:11.189,XLANDED,2164.927,15,8172,-0,723,134,134,0,0,57.01817703,942.14825439,609.4854,ADXL:,32,-497,285,-1010,-1041,92776,-30226,-2037972,1,1,1,LSM-A:,-85,588,818,-1066,-1069,21869,-13696,-2161830,1,1,1,LSM-G,0.0006,-0.0000,0.0004,-50,30,-25,50.6,89.9,EVENTS:,61,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,172,172,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:12.490,XLANDED,2166.228,17,8172,-0,723,134,134,0,0,57.02128982,942.09436035,609.9609,ADXL:,-17,-497,384,-1007,-991,92776,-30226,-2039291,1,1,1,LSM-A:,-86,584,817,-1067,-1070,21869,-13696,-2163253,1,1,1,LSM-G,0.0008,-0.0000,0.0006,-50,30,-25,50.9,89.9,EVENTS:,61,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,172,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:13.982,XLANDED,2167.719,17,8172,0,723,134,134,0,0,57.02576065,942.06555176,610.2172,ADXL:,-17,-399,88,-1003,-991,92776,-30226,-2040796,1,1,1,LSM-A:,-75,583,815,-1066,-1059,21869,-13696,-2164883,1,1,1,LSM-G,0.0008,-0.0000,0.0008,-51,30,-25,51.3,89.9,EVENTS:,59,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,169,172,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-14:50:15.276,XLANDED,2169.013,18,8172,0,723,134,134,0,0,57.02576065,942.06323242,610.2357,ADXL:,-17,-448,285,-1003,-991,92776,-30226,-2042107,1,1,1,LSM-A:,-78,585,818,-1066,-1062,21869,-13696,-2166297,1,1,1,LSM-G,0.0006,-0.0001,0.0006,-51,30,-25,51.7,89.9,EVENTS:,62,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,172,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:16.568,XLANDED,2170.305,16,8172,-1,723,134,134,0,0,57.03618240,942.11181641,609.8077,ADXL:,-66,-547,236,-1002,-942,92776,-30226,-2043409,1,1,1,LSM-A:,-80,584,815,-1066,-1064,21869,-13696,-2167709,1,1,1,LSM-G,0.0008,-0.0001,0.0004,-52,30,-24,52.1,89.9,EVENTS:,59,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,172,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:17.894,XLANDED,2171.632,15,8172,-0,723,134,134,0,0,57.03970718,942.13372803,609.6148,ADXL:,-17,-497,285,-1007,-991,92776,-30226,-2044756,1,1,1,LSM-A:,-85,585,814,-1066,-1069,21869,-13696,-2169158,1,1,1,LSM-G,0.0008,-0.0001,0.0009,-52,30,-24,52.4,89.9,EVENTS:,51,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,172,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:19.189,XLANDED,2172.927,18,8172,1,723,134,134,0,0,57.04694748,942.05981445,610.2675,ADXL:,-17,-596,236,-1005,-991,92776,-30226,-2046065,1,1,1,LSM-A:,-76,588,819,-1066,-1060,21869,-13696,-2170574,1,1,1,LSM-G,0.0006,-0.0001,0.0009,-52,29,-24,52.8,89.9,EVENTS:,51,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,172,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:20.502,XLANDED,2174.239,15,8172,1,723,134,134,0,0,57.04959106,942.13983154,609.5593,ADXL:,81,-695,285,-1007,-1090,92776,-30226,-2047398,1,1,1,LSM-A:,-81,587,815,-1066,-1065,21869,-13696,-2172008,1,1,1,LSM-G,0.0006,-0.0000,0.0004,-53,29,-24,53.2,89.9,EVENTS:,59,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,172,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:21.815,XLANDED,2175.552,17,8172,1,723,134,134,0,0,57.05831909,942.06579590,610.2146,ADXL:,32,-547,236,-1009,-1041,92776,-30226,-2048730,1,1,1,LSM-A:,-79,583,815,-1066,-1063,21869,-13696,-2173444,1,1,1,LSM-G,0.0006,-0.0000,0.0004,-53,29,-24,53.5,89.9,EVENTS:,58,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,172,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:23.297,XLANDED,2177.034,14,8172,0,723,134,134,0,0,57.07599258,942.18103028,609.1973,ADXL:,81,-1040,433,-1012,-1090,92776,-30226,-2050241,1,1,1,LSM-A:,-80,584,816,-1067,-1064,21869,-13696,-2175066,1,1,1,LSM-G,0.0006,-0.0000,0.0008,-54,29,-23,54.0,89.9,EVENTS:,59,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,172,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:24.607,XLANDED,2178.344,16,8172,-0,723,134,134,0,0,57.06718826,942.11383057,609.7892,ADXL:,-17,-547,236,-1010,-991,92776,-30226,-2051574,1,1,1,LSM-A:,-78,586,816,-1066,-1062,21869,-13696,-2176494,1,1,1,LSM-G,0.0006,-0.0000,0.0006,-54,29,-23,54.3,89.9,EVENTS:,51,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,172,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:25.919,XLANDED,2179.656,18,8172,1,723,134,134,0,0,57.07341766,942.05627441,610.2991,ADXL:,-17,-547,236,-1008,-991,92776,-30226,-2052906,1,1,1,LSM-A:,-86,580,818,-1066,-1070,21869,-13696,-2177928,1,1,1,LSM-G,0.0005,-0.0000,0.0004,-54,29,-23,54.7,89.9,EVENTS:,62,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,172,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:27.226,XLANDED,2180.964,17,8172,0,723,134,134,0,0,57.08330154,942.06567383,610.2146,ADXL:,-17,-596,285,-1005,-991,92776,-30226,-2054229,1,1,1,LSM-A:,-80,585,817,-1066,-1064,21869,-13696,-2179357,1,1,1,LSM-G,0.0008,0.0001,0.0008,-55,29,-23,55.1,89.9,EVENTS:,62,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,172,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:28.542,XLANDED,2182.280,17,8172,0,723,134,134,0,0,57.08533096,942.09515381,609.9557,ADXL:,-66,-497,138,-1001,-942,92776,-30226,-2055557,1,1,1,LSM-A:,-89,580,817,-1066,-1073,21869,-13696,-2180795,1,1,1,LSM-G,0.0005,-0.0000,0.0009,-55,29,-22,55.4,89.9,EVENTS:,51,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,172,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:30.040,XLANDED,2183.778,16,8172,0,723,134,134,0,0,57.09081650,942.10400391,609.8764,ADXL:,32,-399,187,-1006,-1041,92776,-30226,-2057074,1,1,1,LSM-A:,-77,585,816,-1066,-1061,21869,-13696,-2182434,1,1,1,LSM-G,0.0006,-0.0001,0.0004,-55,29,-22,55.8,89.9,EVENTS:,59,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,172,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
05/20/2023-14:50:31.350,XLANDED,2185.087,19,8172,-0,723,134,134,0,0,57.09798813,942.02593994,610.5661,ADXL:,-17,-596,187,-1007,-991,92776,-30226,-2058402,1,1,1,LSM-A:,-84,578,817,-1066,-1068,21869,-13696,-2183866,1,1,1,LSM-G,0.0006,-0.0001,0.0008,-56,28,-22,56.2,89.9,EVENTS:,62,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,170,172,ERRORS:,2,2,2,2,2,2,2,2,1,2,2,
